case_kind,comparison,metric,n,mean_difference,ci_low,ci_high,cohen_dz,candidate_only,reference_only,discordant,mcnemar_exact_p
vehicle_cut_in,MIKU-B2,min_clearance_m,100,0.522649874913722,0.1628857549824341,0.9491538331941647,0.25598576717734484,,,,
vehicle_cut_in,MIKU-B2,progress_ratio,100,-0.055160367262594205,-0.09971770391313885,-0.015787217375887022,-0.25358740661777934,,,,
vehicle_cut_in,MIKU-B2,penalized_travel_time_s,100,0.15,0.0,0.35,0.17498158960596666,,,,
vehicle_cut_in,MIKU-B2,average_speed_mps,100,-0.22615750782099467,-0.41260212459785395,-0.06549454279937854,-0.25358740684521497,,,,
vehicle_cut_in,MIKU-B2,jerk_rms_mps3,100,0.2136844728898368,0.05678289161808549,0.3950835081868343,0.24433293859514096,,,,
vehicle_cut_in,MIKU-B2,runtime_ms,100,-12.00915296736639,-16.676381781231612,-8.413514457730344,-0.5535139170722831,,,,
parked_and_oncoming,MIKU-B0,success,100,0.08,0.03,0.14,0.2934057881530955,8,0,8,0.0078125
parked_and_oncoming,MIKU-B0,collision,100,0.0,0.0,0.0,0.0,0,0,0,1.0
parked_and_oncoming,MIKU-B0,min_clearance_m,100,-0.06368132900456144,-0.09679688862162109,-0.031572032585197626,-0.3828425257274388,,,,
parked_and_oncoming,MIKU-B0,progress_ratio,100,0.05879961316794533,0.03353807000711387,0.08641004555130524,0.4262529729402705,,,,
parked_and_oncoming,MIKU-B0,penalized_travel_time_s,100,-0.4,-0.7,-0.15,-0.29340578815309554,,,,
parked_and_oncoming,MIKU-B0,average_speed_mps,100,0.2762373933239674,0.15673996826389108,0.405312018601645,0.4257172492025565,,,,
parked_and_oncoming,MIKU-B0,jerk_rms_mps3,100,-0.1723452639158427,-0.27983275656037315,-0.06324413492213424,-0.3082189002537635,,,,
parked_and_oncoming,MIKU-B0,runtime_ms,100,-7.462538341060281,-18.61284156992042,-0.015470282727625281,-0.14620287027914128,,,,
parked_and_oncoming,MIKU-B1,success,100,0.15,0.08,0.22,0.4179783276115416,15,0,15,6.103515625e-05
parked_and_oncoming,MIKU-B1,collision,100,0.0,0.0,0.0,0.0,0,0,0,1.0
parked_and_oncoming,MIKU-B1,min_clearance_m,100,-0.16412939782291655,-0.22431716632978346,-0.10700586243812928,-0.5423980150174855,,,,
parked_and_oncoming,MIKU-B1,progress_ratio,100,0.13153794944661537,0.08410099739658226,0.18224932160286572,0.529024580066244,,,,
parked_and_oncoming,MIKU-B1,penalized_travel_time_s,100,-0.75,-1.1,-0.4,-0.4179783276115416,,,,
