schema_version,case_kind,seed,method,method_label,success,reached,collision,min_clearance_m,min_ttc_s,arrival_time_s,penalized_travel_time_s,progress_ratio,average_speed_mps,path_length_m,max_longitudinal_acceleration_mps2,max_lateral_acceleration_mps2,jerk_rms_mps3,time_window_violations,degraded_stop,runtime_ms,iterations,iterative_converged,joint_search_status,joint_domain_size,joint_evaluated_candidates,joint_expanded_spatial_branches,joint_absolute_gap
miku-joint-reference-v2,narrow_multi_obstacle,9,B3,B3-JointReference,0,0,0,0.2576655757909454,,,17.0,0.3076923076923077,1.0,12.0,3.3923396575557767,0.0,2.0593922272614065,0,1,3975.7393710315228,1,1,,,,,
miku-joint-reference-v2,narrow_multi_obstacle,9,MIKU,MIKU,1,1,0,0.19894912374106855,,12.0,12.0,1.0,3.250064330997874,39.00077197197449,0.7091625731261274,0.06579693899664221,0.18392884792680622,0,0,27.116707002278417,1,0,optimal,1,1,1,0.0
miku-joint-reference-v2,interleaved_dynamic,0,B3,B3-JointReference,1,1,0,0.18323078545326768,0.07982730444222101,8.5,8.5,1.0,5.176470588235294,44.0,3.160490741508749,0.0,1.8258242947967382,0,0,13225.401665957179,1,1,,,,,
miku-joint-reference-v2,interleaved_dynamic,0,MIKU,MIKU,1,1,0,0.1248728048939419,0.21863604345901824,14.0,14.0,1.0,3.1428572142857143,44.000001,2.35280560185957,0.0,0.7815251030355544,0,0,20.556976029183716,1,0,optimal,1,1,1,0.0
miku-joint-reference-v2,interleaved_dynamic,1,B3,B3-JointReference,0,1,1,0.41009060991889457,0.1601602462845989,7.0,19.0,1.0,6.2954463946106785,44.06812476227475,3.5099078864647844,1.0,1.9493323104912559,0,0,12618.027119024191,1,1,,,,,
miku-joint-reference-v2,interleaved_dynamic,1,MIKU,MIKU,1,1,0,0.20035346061503967,0.5331995735171242,14.0,14.0,1.0,3.142857681089939,44.000007535259144,3.693493624880519,0.0,1.2843455504718495,0,0,55.79479300649837,1,0,optimal,1,1,1,0.0
miku-joint-reference-v2,interleaved_dynamic,2,B3,B3-JointReference,1,1,0,0.2235284394943698,0.07045545461100786,9.0,9.0,1.0,4.894888491569731,44.053996424127575,2.8253683849191056,1.0,2.02357320038887,0,0,13669.472733978182,1,1,,,,,
miku-joint-reference-v2,interleaved_dynamic,2,MIKU,MIKU,1,1,0,0.1429116936230979,0.33486149910580487,14.0,14.0,1.0,3.1428572142857143,44.000001,2.0681207639701267,0.0,0.6492527211003388,0,0,21.926447981968522,1,0,optimal,1,1,1,0.0
miku-joint-reference-v2,interleaved_dynamic,3,B3,B3-JointReference,0,1,1,0.37462086566304165,0.1609167831895585,8.0,19.0,1.0,5.501558613160028,44.01246890528022,2.1481034735121316,1.0,1.541626375514844,0,0,14155.54454602534,1,1,,,,,
miku-joint-reference-v2,interleaved_dynamic,3,MIKU,MIKU,1,1,0,0.13300449071384174,0.26661293528337,14.0,14.0,1.0,3.1428572142857143,44.000001,2.5385575746154214,0.0,0.8203220366484972,0,0,20.442740991711617,1,0,optimal,1,1,1,0.0
miku-joint-reference-v2,interleaved_dynamic,4,B3,B3-JointReference,1,1,0,0.39430596244577565,0.11373291027985409,8.5,8.5,1.0,5.176470588235294,44.0,2.2786032605644166,0.0,1.9414304607725856,0,0,15267.308813985437,1,1,,,,,
miku-joint-reference-v2,interleaved_dynamic,4,MIKU,MIKU,1,1,0,0.1404431845825609,0.1739274637500346,14.0,14.0,1.0,3.1428572142857143,44.000001,1.5691862352585326,0.0,0.49073058153206855,0,0,19.90568800829351,1,0,optimal,1,1,1,0.0
miku-joint-reference-v2,interleaved_dynamic,5,B3,B3-JointReference,0,1,1,0.35858669671948684,0.08327039300958576,8.5,19.0,1.0,5.190125684923674,44.11606832185123,2.1850596876811093,1.0,1.549595934739749,0,0,12963.79201702075,1,1,,,,,
miku-joint-reference-v2,interleaved_dynamic,5,MIKU,MIKU,1,1,0,0.19983961446432802,0.5369454095684402,14.0,14.0,1.0,3.1428580224972342,44.00001231496128,3.4680696384034873,0.0,1.2231630730832816,0,0,53.18092700326815,1,0,optimal,1,1,1,0.0
miku-joint-reference-v2,interleaved_dynamic,6,B3,B3-JointReference,0,1,1,0.37088037136732344,0.09989508385089707,8.5,19.0,1.0,5.181866796019289,44.04586776616396,4.455007910955338,1.0,2.32606839751813,0,0,12834.496142982971,1,1,,,,,
miku-joint-reference-v2,interleaved_dynamic,6,MIKU,MIKU,1,1,0,0.20274255060944713,0.5952886379965762,14.0,14.0,1.0,3.1428572142857143,44.000001,3.002207735509441,0.0,0.9885715153966498,0,0,36.15978197194636,1,0,optimal,1,1,1,0.0
miku-joint-reference-v2,interleaved_dynamic,7,B3,B3-JointReference,0,1,1,0.24927648303697758,0.06660837752078623,8.5,19.0,1.0,5.177937518268261,44.01246890528022,2.401780672670901,1.0,2.201622067883696,0,0,15194.59058198845,1,1,,,,,
