schema_version,case_kind,seed,method,method_label,success,reached,collision,min_clearance_m,min_ttc_s,arrival_time_s,penalized_travel_time_s,progress_ratio,average_speed_mps,path_length_m,max_longitudinal_acceleration_mps2,max_lateral_acceleration_mps2,jerk_rms_mps3,time_window_violations,degraded_stop,runtime_ms,iterations,iterative_converged,joint_search_status,joint_domain_size,joint_evaluated_candidates,joint_expanded_spatial_branches,joint_absolute_gap
miku-random-v3,vehicle_cut_in,12,B0,B0-TimeBlind,1,1,0,0.3466428730996398,0.9268942821045929,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.1440510447068073,0.0,0.31933788291563664,0,0,3.9207749941851944,1,1,,,,,
miku-random-v3,vehicle_cut_in,12,B1,B1-TimeAwareGreedy,1,1,0,0.3466428730996398,0.9268942821045929,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.1440510447068073,0.0,0.31933788291563664,0,0,3.929107973817736,1,1,,,,,
miku-random-v3,vehicle_cut_in,12,B2,B2-IterativePVD,1,1,0,0.3466428730996398,0.9268942821045929,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.1440510447068073,0.0,0.31933788291563664,0,0,12.005216005491093,3,1,,,,,
miku-random-v3,vehicle_cut_in,12,MIKU,MIKU,1,1,0,0.3466428730996398,0.9268942821045929,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.1440510447068073,0.0,0.31933788291563664,0,0,4.39455101150088,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,13,B0,B0-TimeBlind,1,1,0,6.594528499725182,3.2034308740939683,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.3654536739113192,0.0,0.38113778879319127,0,0,3.559959994163364,1,1,,,,,
miku-random-v3,vehicle_cut_in,13,B1,B1-TimeAwareGreedy,1,1,0,6.594528499725182,3.2034308740939683,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.3654536739113192,0.0,0.38113778879319127,0,0,3.581622993806377,1,1,,,,,
miku-random-v3,vehicle_cut_in,13,B2,B2-IterativePVD,1,1,0,6.594528499725182,3.2034308740939683,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.3654536739113192,0.0,0.38113778879319127,0,0,10.836589994141832,3,1,,,,,
miku-random-v3,vehicle_cut_in,13,MIKU,MIKU,1,1,0,6.594528499725182,3.2034308740939683,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.3654536739113192,0.0,0.38113778879319127,0,0,4.051149997394532,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,14,B0,B0-TimeBlind,1,1,0,0.30422053009841754,0.6623471998764453,10.0,10.0,1.0,4.100000099999999,41.00000099999999,2.1680574765847944,0.0,0.7187780920025918,0,0,39.23401900101453,1,1,,,,,
miku-random-v3,vehicle_cut_in,14,B1,B1-TimeAwareGreedy,1,1,0,0.30422053009841754,0.6623471998764453,10.0,10.0,1.0,4.100000099999999,41.00000099999999,2.1680574765847944,0.0,0.7187780920025918,0,0,38.65538601530716,1,1,,,,,
miku-random-v3,vehicle_cut_in,14,B2,B2-IterativePVD,1,1,0,0.30422053009841754,0.6623471998764453,10.0,10.0,1.0,4.100000099999999,41.00000099999999,2.1680574765847944,0.0,0.7187780920025918,0,0,112.16172098647803,3,1,,,,,
miku-random-v3,vehicle_cut_in,14,MIKU,MIKU,1,1,0,0.30422053009841754,0.6623471998764453,10.0,10.0,1.0,4.100000099999999,41.00000099999999,2.1680574765847944,0.0,0.7187780920025918,0,0,38.10488700401038,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,15,B0,B0-TimeBlind,1,1,0,0.30777337882418543,0.7009877628833481,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.7981795953670119,0.0,0.5156077472439803,0,0,5.86875100270845,1,1,,,,,
miku-random-v3,vehicle_cut_in,15,B1,B1-TimeAwareGreedy,1,1,0,0.30777337882418543,0.7009877628833481,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.7981795953670119,0.0,0.5156077472439803,0,0,5.730790988309309,1,1,,,,,
miku-random-v3,vehicle_cut_in,15,B2,B2-IterativePVD,1,1,0,0.30777337882418543,0.7009877628833481,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.7981795953670119,0.0,0.5156077472439803,0,0,16.80031299474649,3,1,,,,,
miku-random-v3,vehicle_cut_in,15,MIKU,MIKU,1,1,0,0.30777337882418543,0.7009877628833481,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.7981795953670119,0.0,0.5156077472439803,0,0,6.050628988305107,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,16,B0,B0-TimeBlind,1,1,0,0.3026323886267308,0.992882762357672,10.0,10.0,1.0,4.1000000970829475,41.000000970829475,1.0951268211473508,0.0,0.3203688136341801,0,0,5.148263997398317,1,1,,,,,
miku-random-v3,vehicle_cut_in,16,B1,B1-TimeAwareGreedy,1,1,0,0.3026323886267308,0.992882762357672,10.0,10.0,1.0,4.1000000970829475,41.000000970829475,1.0951268211473508,0.0,0.3203688136341801,0,0,5.144299007952213,1,1,,,,,
miku-random-v3,vehicle_cut_in,16,B2,B2-IterativePVD,1,1,0,0.3026323886267308,0.992882762357672,10.0,10.0,1.0,4.1000000970829475,41.000000970829475,1.0951268211473508,0.0,0.3203688136341801,0,0,15.6451289949473,3,1,,,,,
